"","OrgID","MLocId","StationDes","Lat_DD","Long_DD","HUC8_Name","HUC12_Name","GNIS_Name","EcoRegion2","EcoRegion3","EcoRegion4","COMID","rdden_km_km2","xings_km2","P_AgLand","P_Urban21Land","mines","grvl_mn_km2","P_canal","rd_Status","xing_Status","Ag_Status","Urb21L_Status","mines_status","gmines_status","canal_status","ref.status_2020","WorE","Eco3","ref.status_2020.yn"
"1840","OregonDEQ","32617-ORDEQ","Wolf Creek North Fork downstream of FS Road 4260 (Beaver South Fork, Crooked)",44.25877116,-119.9056045,"Beaver-South Fork","North Wolf Creek","North Wolf Creek","WESTERN CORDILLERA",11,"11b",23708979,3.44756336562445,1.29101389776474,0,0,0,0,0,0,2,1,1,1,1,1,"Trash","E","BM","N"
"1841","OregonDEQ","13239-ORDEQ","Wolf Creek 0.7 miles on USFS Road (42)-800",44.27287657,-119.8222957,"Beaver-South Fork","Wolf Creek","Wolf Creek","WESTERN CORDILLERA",11,"11b",23708963,3.44902142498333,0.690731761227858,0,0,0,0,0,0,0,1,1,1,1,1,"Not","E","BM","N"
"1842","OregonDEQ","32620-ORDEQ","Wolf Creek 1 mile upstream of Wolf Creek Campground (Beaver South Fork, Crooked)",44.27060898,-119.8233104,"Beaver-South Fork","Wolf Creek","Wolf Creek","WESTERN CORDILLERA",11,"11b",23708963,3.53590076072904,0.66484421135787,0,0,0,0,0,0,0,1,1,1,1,1,"Not","E","BM","N"
"1843","OregonDEQ","30417-ORDEQ","Jackass Creek",44.3502171,-119.5432046,"Upper John Day","Jackass Creek-South Fork John Day River","Jackass Creek","WESTERN CORDILLERA",11,"11a",23823023,1.13307477136115,0.612407373384782,0,0,0,0,0,1,0,1,1,1,1,1,"Not","E","BM","N"
"1844","OregonDEQ","26886-ORDEQ","Dry Cabin Creek",44.35125601,-119.4124279,"Upper John Day","Middle Murderers Creek","Dry Cabin Creek","WESTERN CORDILLERA",11,"11d",23824289,0.399999847078423,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E","BM","Y"
"1845","OregonDEQ","25404-ORDEQ","Second Creek",44.3748035,-119.2591638,"Upper John Day","Dry Creek-John Day River","Second Creek","WESTERN CORDILLERA",11,"11d",23824095,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E","BM","Y"
"1846","OregonDEQ","24434-ORDEQ","Clear Creek, 3.2 mile on Clear Creek Road (Middle Fork John Day, John Day)",44.5322032,-118.478937,"Middle Fork John Day","Clear Creek","Clear Creek","WESTERN CORDILLERA",11,"11d",23681389,2.89280655179178,0.077994602773484,0,0.0182546814143602,0,0,0,0,1,1,1,1,1,1,"Not","E","BM","N"
"1847","OregonDEQ","33860-ORDEQ","Coast Fork Willamette River at River Mile 38.9",43.60762796,-123.0805061,"Coast Fork Willamette","Combs Creek-Coast Fork Willamette River","Coast Fork Willamette River","WESTERN CORDILLERA",4,"4a",23759340,3.84795669300461,0.499697405460027,0.214492800910056,0.0646163827438169,0,0,0,0,0,0,1,1,1,1,"Not","W","Ca","N"
"1848","OregonDEQ","30401-ORDEQ","Willamette River Coast Fork tributary",43.5951106,-123.0844849,"Coast Fork Willamette","Combs Creek-Coast Fork Willamette River",NA,"WESTERN CORDILLERA",4,"4a",23760162,4.77589646976496,0.714081690945159,0,0,0,0,0,2,0,1,1,1,1,1,"Trash","W","Ca","N"
"1849","OregonDEQ","35761-ORDEQ","SHORTRIDGE CR AT RM 0.1",43.74006642,-122.4861733,"Middle Fork Willamette","Gray Creek-Middle Fork Willamette River","Shortridge Creek","WESTERN CORDILLERA",4,"4a",23753434,0.688267836802315,0.189189700512684,0,0.147409080887093,0,0,0,1,0,1,1,1,1,1,"Not","W","Ca","N"
"1850","OregonDEQ","35706-ORDEQ","SHORTRIDGE CR AT RM 0.2",43.73867177,-122.4856577,"Middle Fork Willamette","Gray Creek-Middle Fork Willamette River","Shortridge Creek","WESTERN CORDILLERA",4,"4a",23753434,0.651613877131467,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","Ca","Y"
"1851","OregonDEQ","35707-ORDEQ","GRAY CR AT RM 1.0",43.73102756,-122.5101487,"Middle Fork Willamette","Gray Creek-Middle Fork Willamette River","Gray Creek","WESTERN CORDILLERA",4,"4a",23751914,1.29325782263487,0.0751868392956514,0,0.0709814849436356,0,0,0,0,1,1,1,1,1,1,"Not","W","Ca","N"
"1852","OregonDEQ","35762-ORDEQ","GRAY CR AT RM 1.0",43.7311172,-122.509668,"Middle Fork Willamette","Gray Creek-Middle Fork Willamette River","Gray Creek","WESTERN CORDILLERA",4,"4a",23751914,1.29264552606683,0.0751512418742737,0,0.0709600993727098,0,0,0,0,1,1,1,1,1,1,"Not","W","Ca","N"
"1853","OregonDEQ","29876-ORDEQ","Salmon Creek tributary",43.75721153,-122.3776238,"Middle Fork Willamette","Lower Salmon Creek",NA,"WESTERN CORDILLERA",4,"4a",23753436,2.64061775985243,0.451579398947809,0,0,0,0,0,0,0,1,1,1,1,1,"Not","W","Ca","N"
"1854","OregonDEQ","25283-ORDEQ","Double Creek (Salmon Creek, Middle Fork Willamette)",43.77962563,-122.2646994,"Middle Fork Willamette","Lower Salmon Creek","Double Creek","WESTERN CORDILLERA",4,"4a",23753392,2.73497128961931,1.25125125125146,0,0,0,0,0,0,2,1,1,1,1,1,"Trash","W","Ca","N"
"1855","OregonDEQ","25284-ORDEQ","Furnish Creek",43.79795482,-122.1379974,"Middle Fork Willamette","Upper Salmon Creek","Furnish Creek","WESTERN CORDILLERA",4,"4b",23752772,0.101287981248351,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","Ca","Y"
"1856","OregonDEQ","12892-ORDEQ","Dipping Vat Creek near Moccasin Ridge",44.2278946,-119.9280199,"Beaver-South Fork","Dry Paulina Creek","Dipping Vat Creek","WESTERN CORDILLERA",11,"11a",23709005,3.01724842594746,1.02085547688989,0,0,0,0,0,0,2,1,1,1,1,1,"Trash","E","BM","N"
"1857","OregonDEQ","32596-ORDEQ","Wolf Creek upstream of Wolf Creek Campground (Beaver South Fork, Crooked)",44.26094214,-119.8263459,"Beaver-South Fork","Wolf Creek","Wolf Creek","WESTERN CORDILLERA",11,"11b",23708963,3.45891469242267,0.611004185378693,0,0,0,0,0,0,0,1,1,1,1,1,"Not","E","BM","N"
"1858","OregonDEQ","26899-ORDEQ","North Fork Wind Creek",44.2773429,-119.5931024,"Upper John Day","Wind Creek","North Fork Wind Creek","WESTERN CORDILLERA",11,"11b",23824975,2.70242564497115,0.580282017060243,0,0,0,0,0,0,0,1,1,1,1,1,"Not","E","BM","N"
"1859","OregonDEQ","25365-ORDEQ","Mosby Creek",43.6002144,-122.8742141,"Coast Fork Willamette","Upper Mosby Creek","Mosby Creek","WESTERN CORDILLERA",4,"4a",23759414,3.12650737334134,0.493145937876935,0,0,0,0,0,0,0,1,1,1,1,1,"Not","W","Ca","N"
"1860","OregonDEQ","26808-ORDEQ","Lick Creek",43.62487833,-122.7712064,"Coast Fork Willamette","Sharps Creek","Lick Creek","WESTERN CORDILLERA",4,"4a",23760136,1.69796341874485,0.597698140583378,0,0,0,0,0,0,0,1,1,1,1,1,"Not","W","Ca","N"
"1861","OregonDEQ","35705-ORDEQ","LARISON CR (RM 1.9) TRIB AT RM 0.1",43.68863824,-122.4619919,"Middle Fork Willamette","Larison Creek-Middle Fork Willamette River",NA,"WESTERN CORDILLERA",4,"4a",23751954,1.49606336130447,0.0316024662564681,0,0,0,0,0,0,1,1,1,1,1,1,"Not","W","Ca","N"
"1862","OregonDEQ","35852-ORDEQ","NEWSOME CR AT RM 7.1",44.07275468,-120.5358627,"Upper Crooked","Newsome Creek",NA,"WESTERN CORDILLERA",11,"11b",24515660,2.37013585833047,1.27287191726315,0,0,0,0,0,0,2,1,1,1,1,1,"Trash","E","BM","N"
"1863","OregonDEQ","13243-ORDEQ","Wildcat Creek at Shotgun Creek confluence",44.11736377,-120.3359408,"Upper Crooked","Drake Creek","Wildcat Creek","WESTERN CORDILLERA",11,"11a",24515716,2.20325098140346,0.52753049785688,0,0,0,0,0,0,0,1,1,1,1,1,"Not","E","BM","N"
"1864","OregonDEQ","12877-ORDEQ","Dry Paulina Creek upstream site",44.190296,-119.9624065,"Beaver-South Fork","Dry Paulina Creek","Dry Paulina Creek","WESTERN CORDILLERA",11,"11a",23708995,2.11104227432413,0.705949210484027,0,0,0,0,0,0,0,1,1,1,1,1,"Not","E","BM","N"
"1865","OregonDEQ","12878-ORDEQ","Dry Paulina Creek downstream site",44.1810262,-119.9596606,"Beaver-South Fork","Dry Paulina Creek","Dry Paulina Creek","WESTERN CORDILLERA",11,"11a",23708991,2.02138398782041,0.675760471873878,0,0,0,0,0,0,0,1,1,1,1,1,"Not","E","BM","N"
"1866","OregonDEQ","35868-ORDEQ","SUGAR CR AT RM 4.6",44.2237248,-119.8114863,"Beaver-South Fork","Sugar Creek","Sugar Creek","WESTERN CORDILLERA",11,"11a",23708947,2.58734322892565,0.445351341722111,0,0,0,0,0,0,0,1,1,1,1,1,"Not","E","BM","N"
"1867","OregonDEQ","30397-ORDEQ","Murder's Creek (above South Fork Murder's Creek)",44.2765674,-119.4169237,"Upper John Day","Headwaters Murderers Creek","Murderers Creek","WESTERN CORDILLERA",11,"11a",23822289,2.46868686646534,0.721114138113488,0,0,0,0,0,0,0,1,1,1,1,1,"Not","E","BM","N"
"1868","OregonDEQ","24439-ORDEQ","North Reynolds Creek, 4.9 mi on FSR 2635 (Reynolds, John Day)",44.43239006,-118.5137272,"Upper John Day","Reynolds Creek","North Reynolds Creek","WESTERN CORDILLERA",11,"11d",23822709,3.02476219774275,0.199511197565985,0,0,0,0,0,0,0,1,1,1,1,1,"Not","E","BM","N"
"1869","OregonDEQ","23852-ORDEQ","Lilly Creek at River Mile 1.3 (Mosby, Row, Coast Fork Willamette)",43.57920093,-122.8407989,"Coast Fork Willamette","Upper Mosby Creek","Lilly Creek","WESTERN CORDILLERA",4,"4a",23760226,3.39832177948165,0.397725012926074,0,0,0,0,0,0,0,1,1,1,1,1,"Not","W","Ca","N"
"1870","OregonDEQ","21880-ORDEQ","Brice Creek 12.2 miles on Brice Creek Road",43.62221711,-122.5863013,"Coast Fork Willamette","Brice Creek","Brice Creek","WESTERN CORDILLERA",4,"4a",23759546,2.3935978341132,0.239000023900018,0,0,0,0,0,0,0,1,1,1,1,1,"Not","W","Ca","N"
"1871","OregonDEQ","26807-ORDEQ","Packard Creek",43.64683014,-122.504203,"Middle Fork Willamette","Packard Creek-Middle Fork Willamette River","Packard Creek","WESTERN CORDILLERA",4,"4a",23751978,1.05609720318496,0.0632931421880471,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","Ca","Y"
"1872","OregonDEQ","38548-ORDEQ","Cultus Creek at RM 1.6",43.81269495,-121.8170037,"Upper Deschutes","Cultus Creek","Cultus Creek","WESTERN CORDILLERA",9,"9f",23700647,0.25033295139972,0.0465274797111112,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E","EC","Y"
"1873","OregonDEQ","10686-ORDEQ","Deschutes River at Harper Bridge (Sunriver)",43.8632884,-121.452045,"Upper Deschutes","Deschutes Braid-Deschutes River","Deschutes River","WESTERN CORDILLERA",9,"9f",23700411,2.56589984849633,0.209561250321614,0.230023821869945,1.56487338845756,27,0.00335054324642115,4.25584224800377,0,0,0,1,2,2,2,"Trash","E","EC","N"
"1874","OregonDEQ","32613-ORDEQ","Bear Creek upstream of CC Dunham Road (Upper Crooked)",44.01394489,-120.7004654,"Upper Crooked","Lower Bear Creek","Bear Creek","WESTERN CORDILLERA",11,"11a",24515526,1.29372213370269,0.289345845654119,0.115235900899987,0.312428843971326,4,0.00209670902647912,0,0,0,0,1,0,2,1,"Trash","E","BM","N"
"1875","OregonDEQ","12896-ORDEQ","Little Bear Creek at River Mile 8.0",44.03220073,-120.5836417,"Upper Crooked","Little Bear Creek","Little Bear Creek","WESTERN CORDILLERA",11,"11a",24516142,1.38370533448619,0.29809813390567,0,0,0,0,0,0,0,1,1,1,1,1,"Not","E","BM","N"
"1876","OregonDEQ","13235-ORDEQ","Pine Creek 4.0 miles on Pine Creek Road",44.08610627,-120.4074154,"Upper Crooked","Pine Creek-Crooked River","Pine Creek","WESTERN CORDILLERA",11,"11b",24515692,2.70042919595451,0.985671449767152,0,0,0,0,0,0,2,1,1,1,1,1,"Trash","E","BM","N"
"1877","OregonDEQ","38557-ORDEQ","Drake Creek at RM 3.4",44.08076359,-120.3215259,"Upper Crooked","Drake Creek","Drake Creek","WESTERN CORDILLERA",11,"11a",24516764,3.12239118009703,0.708560294052547,0,0,0,0,0,0,0,1,1,1,1,1,"Not","E","BM","N"
"1878","OregonDEQ","12879-ORDEQ","Paulina Creek at River Mile 2.0",44.16889313,-119.952535,"Beaver-South Fork","Lower Paulina Creek","Paulina Creek","WESTERN CORDILLERA",11,"11a",23709011,1.28993376498256,0.375000478316928,0,0,0,0,0,0,0,1,1,1,1,1,"Not","E","BM","N"
"1879","OregonDEQ","26915-ORDEQ","South Fork Murderers Creek",44.25839309,-119.39838,"Upper John Day","South Fork Murderers Creek","South Fork Murderers Creek","WESTERN CORDILLERA",11,"11h",23822277,2.21973620103654,0.825273604821697,0,0,0,0,0,0,0,1,1,1,1,1,"Not","E","BM","N"
"1880","OregonDEQ","25401-ORDEQ","RILEY CR",44.30678336,-119.1756408,"Upper John Day","Riley Creek","Riley Creek","WESTERN CORDILLERA",11,"11d",23822431,1.87065872778749,0.975800156128012,0,0,0,0,0,0,2,1,1,1,1,1,"Trash","E","BM","N"
"1881","OregonDEQ","26919-ORDEQ","LAYCOCK CR",44.30238219,-119.0841343,"Upper John Day","Laycock Creek","Laycock Creek","WESTERN CORDILLERA",11,"11d",23822463,4.60803888309686,0.481834827021621,0,0,0,0,0,2,0,1,1,1,1,1,"Trash","E","BM","N"
"1882","OregonDEQ","25410-ORDEQ","Strawberry Creek",44.398385,-118.6765727,"Upper John Day","Strawberry Creek-John Day River","Strawberry Creek","WESTERN CORDILLERA",11,"11a",23824151,0.489269461735465,0.158216761483715,0,0.421182244999563,0,0,0,1,0,1,1,1,1,1,"Not","E","BM","N"
"1883","OregonDEQ","30391-ORDEQ","Reynolds Creek",44.42151134,-118.5119787,"Upper John Day","Reynolds Creek","Reynolds Creek","WESTERN CORDILLERA",11,"11d",23822703,0.910869200386106,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E","BM","Y"
"1884","OregonDEQ","24052-ORDEQ","Reynolds Creek at River Mile 3.8 (John Day)",44.41644623,-118.5406638,"Upper John Day","Reynolds Creek","Reynolds Creek","WESTERN CORDILLERA",11,"11d",23822701,2.00958941249247,0.123079005952414,0,0,0,0,0,0,0,1,1,1,1,1,"Not","E","BM","N"
"1885","OregonDEQ","23924-ORDEQ","Fairview Creek, 0.1 mile upstream of Walton Creek (Sharps, Coast Fork Willamette, Willamette)",43.5884208,-122.7104523,"Coast Fork Willamette","Sharps Creek","Fairview Creek","WESTERN CORDILLERA",4,"4a",23760234,0.392601873035172,0,0,0,1,0,0,1,1,1,1,0,1,1,"Not","W","Ca","N"
"1886","OregonDEQ","25286-ORDEQ","Sharps Creek (Row, Coast Fork Willamette)",43.57786207,-122.6960631,"Coast Fork Willamette","Sharps Creek","Sharps Creek","WESTERN CORDILLERA",4,"4a",23759504,1.49173313426663,0.321595111754294,0,0,0,0,0,0,0,1,1,1,1,1,"Not","W","Ca","N"
"1887","OregonDEQ","25285-ORDEQ","Eagle Creek",43.6856584,-122.1945824,"Middle Fork Willamette","Middle Salt Creek","Eagle Creek","WESTERN CORDILLERA",4,"4b",23752334,1.4109601171846,0.179057441627262,0,0,0,0,0,0,0,1,1,1,1,1,"Not","W","Ca","N"
"1888","OregonDEQ","35763-ORDEQ","BLACK CR AT RM 11.0",43.70184999,-122.1071778,"Middle Fork Willamette","Black Creek","Black Creek","WESTERN CORDILLERA",4,"4b",23752404,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","Ca","Y"
"1889","OregonDEQ","21884-ORDEQ","Black Creek upstream of Waldo Wilderness Trailhead",43.69975913,-122.1001074,"Middle Fork Willamette","Black Creek","Black Creek","WESTERN CORDILLERA",4,"4b",23752406,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","Ca","Y"
"1890","OregonDEQ","10696-ORDEQ","Little Deschutes River at HWY 42 (Road 2114)",43.82054348,-121.4513158,"Little Deschutes","Sugar Pine Butte-Little Deschutes River","Little Deschutes River","WESTERN CORDILLERA",9,"9f",23706180,2.66818962043287,0.245932227493726,0.297695708697397,1.57583532306214,25,0.00490082337396918,6.32337312377992,0,0,0,1,2,2,2,"Trash","E","EC","N"
"1891","OregonDEQ","12875-ORDEQ","Bear Creek at River Mile 15.4",43.97321036,-120.6844654,"Upper Crooked","Middle Bear Creek","Bear Creek","WESTERN CORDILLERA",11,"11a",24515538,1.25959152538047,0.340713529086883,0.187257411387559,0.0476545013065521,4,0.00340713529086883,0,0,0,0,1,0,2,1,"Trash","E","BM","N"
"1892","OregonDEQ","13234-ORDEQ","Bear Creek 2.2 miles on Bear Creek Road",43.96693671,-120.6760848,"Upper Crooked","Middle Bear Creek","Bear Creek","WESTERN CORDILLERA",11,"11a",24515540,1.26721211972541,0.338523801332122,0.18985094790066,0.0371039805002269,4,0.003454324503389,0,0,0,0,1,0,2,1,"Trash","E","BM","N"
"1893","OregonDEQ","12895-ORDEQ","Little Bear Creek at River Mile 1.5",43.99434324,-120.6801935,"Upper Crooked","Little Bear Creek","Little Bear Creek","WESTERN CORDILLERA",11,"11a",24516138,1.06666846074903,0.163262640609956,0,0.266162598324841,0,0,0,1,0,1,1,1,1,1,"Not","E","BM","N"
"1894","OregonDEQ","38559-ORDEQ","Camp Creek at RM 4.9",44.07126572,-120.1256345,"Upper Crooked","Cottonwood Creek-Camp Creek","Camp Creek","WESTERN CORDILLERA",11,"11a",24515744,1.19312754107045,0.310805501164593,0.100585443544833,0,6,0.00231944403854174,0,0,0,0,1,2,2,1,"Trash","E","BM","N"
"1895","OregonDEQ","30429-ORDEQ","Murderers Creek",44.2668571,-119.2195004,"Upper John Day","Headwaters Murderers Creek","Murderers Creek","WESTERN CORDILLERA",11,"11d",23822311,3.60764048345015,1.41982933651373,0,0,0,0,0,0,2,1,1,1,1,1,"Trash","E","BM","N"
"1896","OregonDEQ","35862-ORDEQ","VANCE CR AT RM 0.5",44.28478993,-118.9700301,"Upper John Day","Middle Canyon Creek","Vance Creek","WESTERN CORDILLERA",11,"11d",23824439,3.17350345046717,0.211953094780127,0,1.11610830906588,0,0,0,0,0,1,1,1,1,1,"Not","E","BM","N"
"1897","OregonDEQ","30396-ORDEQ","North Fork Deardorf",44.37477823,-118.4465628,"Upper John Day","Deardorff Creek","North Fork Deardorff Creek","WESTERN CORDILLERA",11,"11l",23824243,0.597974620364079,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E","BM","Y"
"1898","OregonDEQ","30395-ORDEQ","South Fork Deardorf",44.37113779,-118.4354837,"Upper John Day","Deardorff Creek","South Fork Deardorff Creek","WESTERN CORDILLERA",11,"11l",23824249,1.35328518241093,0,0,0,0,0,0,0,1,1,1,1,1,1,"Not","E","BM","N"
"1899","OregonDEQ","35702-ORDEQ","CEDAR CR AT RM 0.3",43.54742772,-122.723657,"Coast Fork Willamette","Sharps Creek","Cedar Creek","WESTERN CORDILLERA",4,"4a",23759496,0.0901246948717434,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","Ca","Y"
"1900","OregonDEQ","35703-ORDEQ","MARTIN CR AT RM 0.2 (CEDAR CR TRIB)",43.5447916,-122.7201308,"Coast Fork Willamette","Sharps Creek",NA,"WESTERN CORDILLERA",4,"4a",23759498,0.230437149216062,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","Ca","Y"
"1901","OregonDEQ","35760-ORDEQ","WINDFALL CR AT RM 0.2",43.59880196,-122.4599813,"Middle Fork Willamette","Buck Creek-Middle Fork Willamette River","Windfall Creek","WESTERN CORDILLERA",4,"4a",23752830,1.79306447074565,0.153056148648129,0.0584834343227839,0.0817962554337377,0,0,0,0,0,0,1,1,1,1,"Not","W","Ca","N"
"1902","OregonDEQ","35778-ORDEQ","BUCK CR AT RM 0.4",43.59402742,-122.4531032,"Middle Fork Willamette","Buck Creek-Middle Fork Willamette River","Buck Creek","WESTERN CORDILLERA",4,"4a",23752208,2.54262310150179,0.429689565815239,0,0.352136929599452,0,0,0,0,0,1,1,1,1,1,"Not","W","Ca","N"
"1903","OregonDEQ","23904-ORDEQ","Juniper Creek, hike downslope and due west from end on FSR 486 (Hills, Middle Fork Willamette)",43.62620109,-122.3156272,"Middle Fork Willamette","Lower Hills Creek","Juniper Creek","WESTERN CORDILLERA",4,"4a",23752790,2.029292119211,0.711111111111245,0,0.0112081630752578,0,0,0,0,0,1,1,1,1,1,"Not","W","Ca","N"
"1904","OregonDEQ","35776-ORDEQ","GROUNDHOG CR SF AT RM 0.5",43.62196742,-122.2877792,"Middle Fork Willamette","Upper Hills Creek","South Fork Groundhog Creek","WESTERN CORDILLERA",4,"4a",23752246,1.97006871772147,0.101033063069894,0,0,0,0,0,0,1,1,1,1,1,1,"Not","W","Ca","N"
"1905","OregonDEQ","12876-ORDEQ","Cow Creek at River Mile 2.4",43.97300517,-120.5385544,"Upper Crooked","Upper Bear Creek","Cow Creek","WESTERN CORDILLERA",11,"11a",24516974,1.19677396822938,0.283760392724351,0,0,0,0,0,0,0,1,1,1,1,1,"Not","E","BM","N"
"1906","OregonDEQ","17008-ORDEQ","South Fork Crooked River at Congleton Hollow Road",44.05775465,-120.0419096,"Beaver-South Fork","Congleton Hollow-South Fork Crooked River","South Fork Crooked River","WESTERN CORDILLERA",11,"11a",23708425,0.990549746917217,0.232993403503965,1.46525394512497,0.1769715165248,8,0.000943293131595,0,1,0,0,1,2,2,1,"Trash","E","BM","N"
"1907","OregonDEQ","30418-ORDEQ","Wildcat Creek",44.1609966,-119.5401379,"Upper John Day","Sunflower Creek","Wildcat Creek","WESTERN CORDILLERA",11,"11b",23822033,2.27838470624959,0.876731544800963,0,0.537598165930816,0,0,0,0,0,1,1,1,1,1,"Not","E","BM","N"
"1908","OregonDEQ","25433-ORDEQ","DEER CR",44.19978382,-119.3513675,"Upper John Day","Upper Deer Creek","Deer Creek","WESTERN CORDILLERA",11,"11h",23822229,3.15812499380015,1.03359173126615,0,0,0,0,0,0,2,1,1,1,1,1,"Trash","E","BM","N"
"1909","OregonDEQ","24431-ORDEQ","North Fork Deer Creek, 260 m downstream of FSR 641 (Deer, SF John Day, John Day)",44.20759794,-119.28908,"Upper John Day","Upper Deer Creek","North Fork Deer Creek","WESTERN CORDILLERA",11,"11h",23822239,5.11093020785363,2.19154065307889,0,0,0,0,0,2,2,1,1,1,1,1,"Trash","E","BM","N"
"1910","OregonDEQ","30390-ORDEQ","East Fork Canyon Creek",44.28311314,-118.8599292,"Upper John Day","East Fork Canyon Creek",NA,"WESTERN CORDILLERA",11,"11d",23822537,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E","BM","Y"
"1911","OregonDEQ","35630-ORDEQ","CANYON CR EF AT RM 2.7",44.26685581,-118.8764185,"Upper John Day","East Fork Canyon Creek",NA,"WESTERN CORDILLERA",11,"11d",23822537,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E","BM","Y"
"1912","OregonDEQ","24046-ORDEQ","East Fork Canyon Creek near Mosier Camp (John Day)",44.26580281,-118.8781756,"Upper John Day","East Fork Canyon Creek",NA,"WESTERN CORDILLERA",11,"11d",23822537,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E","BM","Y"
"1913","OregonDEQ","30392-ORDEQ","Strawberry Creek (above lake)",44.30067471,-118.6904218,"Upper John Day","Strawberry Creek-John Day River","Strawberry Creek","WESTERN CORDILLERA",11,"11m",23822645,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E","BM","Y"
"1914","OregonDEQ","30399-ORDEQ","Strawberry Creek (above falls)",44.29460737,-118.6971429,"Upper John Day","Strawberry Creek-John Day River","Strawberry Creek","WESTERN CORDILLERA",11,"11m",23822645,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E","BM","Y"
"1915","OregonDEQ","23918-ORDEQ","Bohemia Creek, 1.1 miles upstream from Middle Fork Willamette (Middle Fork Willamette, Willamette)",43.56538846,-122.4863892,"Middle Fork Willamette","Buck Creek-Middle Fork Willamette River","Bohemia Creek","WESTERN CORDILLERA",4,"4a",23753712,1.22180307807352,0.0785293032094963,0,0,0,0,0,0,1,1,1,1,1,1,"Not","W","Ca","N"
"1916","OregonDEQ","25287-ORDEQ","South Fork Groundhog Creek",43.59340733,-122.2969759,"Middle Fork Willamette","Upper Hills Creek","South Fork Groundhog Creek","WESTERN CORDILLERA",4,"4a",23752246,2.07747516862635,0.136107198029159,0,0,0,0,0,0,0,1,1,1,1,1,"Not","W","Ca","N"
"1917","OregonDEQ","29879-ORDEQ","Shady Creek",43.61980466,-122.1888301,"Middle Fork Willamette","Middle Salt Creek","Shady Creek","WESTERN CORDILLERA",4,"4c",23753686,0.419839104351255,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","Ca","Y"
"1918","OregonDEQ","31730-ORDEQ","Gold Lake Creek",43.64372,-122.03097,"Middle Fork Willamette","Upper Salt Creek","Salt Creek","WESTERN CORDILLERA",4,"4c",23752326,0.170756421175124,0.0495092396618512,0,0.242337162184569,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","Ca","Y"
"1919","OregonDEQ","10688-ORDEQ","Deschutes River at Pringle Falls",43.74117494,-121.6067814,"Upper Deschutes","Pringle Falls-Deschutes River","Deschutes River","WESTERN CORDILLERA",9,"9f",23700501,1.91096627975036,0.133570775028708,0.00152656454412664,0.802833852376191,1,0,0,0,0,0,1,0,1,1,"Not","E","EC","N"
"1920","OregonDEQ","32604-ORDEQ","Bear Creek near Rodham Rim (Upper Crooked)",43.93435222,-120.6456975,"Upper Crooked","Middle Bear Creek","Bear Creek","WESTERN CORDILLERA",11,"11a",24515546,1.32773430086133,0.351757203108125,0.214807839260434,0,4,0.00390841336786806,0,0,0,0,1,0,2,1,"Trash","E","BM","N"
"1921","OregonDEQ","35827-ORDEQ","LITTLE SNOWSHOE CR AT MOUTH",44.16125003,-119.2342659,"Silvies","Hay Creek-Silvies River","Little Snowshoe Creek","WESTERN CORDILLERA",11,"11h",24007840,3.51093204069943,1.81405895691626,0,1.48105509660126,0,0,0,0,2,1,1,1,1,1,"Trash","E","BM","N"
"1922","OregonDEQ","35842-ORDEQ","VAN ASPEN CR AT RM 4.9",44.2076464,-119.0008508,"Silvies","Van Aspen Creek-Silvies River","Van Aspen Creek","WESTERN CORDILLERA",11,"11o",24007276,3.49803325890299,1.55508902884687,0,0.0202939818188072,0,0,0,0,2,1,1,1,1,1,"Trash","E","BM","N"
"1923","OregonDEQ","35629-ORDEQ","CANYON CR MF AT RM 5.1",44.25868753,-118.7754331,"Upper John Day","Upper Canyon Creek","Middle Fork Canyon Creek","WESTERN CORDILLERA",11,"11d",23823089,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E","BM","Y"
